gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,666160,Mickey Moniak,McKenzie,Moniak,22,1998-05-13,27,"6' 1""",209,7,Outfielder,L,Left,R,Right,"2-4 | 3B, 2B, K",,4,2,1,1,0,0,0,1,0,0,0,0,4,5,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,680767,Victor Vodnik,Victor,Vodnik,38,1999-10-09,26,"6' 0""",216,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,623474,Jimmy Herget,Jimmy,Herget,44,1993-09-09,32,"6' 3""",183,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,664983,Jake McCarthy,Jacob,McCarthy,31,1997-07-30,28,"6' 0""",213,7,Outfielder,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,687859,Troy Johnston,Troy,Johnston,20,1997-06-22,28,"5' 11""",206,9,Outfielder,L,Left,L,Left,0-1 | K,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,801403,Chase Dollander,Tyler,Dollander,32,2001-10-26,24,"6' 2""",219,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,500779,Jose Quintana,Jose,Quintana,62,1989-01-24,37,"6' 2""",224,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,607536,Kyle Freeland,Kyle,Freeland,21,1993-05-14,32,"6' 4""",202,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,650489,Willi Castro,Willi,Castro,3,1997-04-24,29,"6' 0""",209,4,Second Base,S,Switch,R,Right,"1-4 | K, R",,4,1,0,0,0,0,1,1,0,0,0,0,4,1,,,,,,,,,,
2026-05-04,824363,,/api/v1.1/game/824363/feed/live,R,2026,2026-05-04,,day,P,N,N,Regular Season,1,3,1,Final,Final,19,Coors Field,115,Colorado Rockies,COL,2,False,121,New York Mets,NYM,4,True,657514,Brennan Bernardino,Brennan,Bernardino,83,1992-01-15,34,"6' 4""",216,1,Pitcher,L,Left,L,Left,"1.0 IP, 0 ER, 0 K, 0 BB",,,,,,,,,,,,,,,,1.0,0,0,0,0,0,10,0,0,0
