gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves,note
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,542888,Shawn Armstrong,Shawn,Armstrong,43,1990-09-11,35,"6' 2""",225,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,800050,Chase DeLauter,Chase,DeLauter,24,2001-10-08,24,"6' 3""",235,9,Outfielder,L,Left,L,Left,0-3 | BB,3,0,0,0,0,0,0,0,1,0,0,1,4,0,,,,,,,,,,,
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,641401,Connor Brogdon,Connor,Brogdon,75,1995-01-29,31,"6' 6""",205,1,Pitcher,R,Right,R,Right,"1.0 IP, ER, 0 K, BB",,,,,,,,,,,,,,,1.0,1,1,0,0,1,19,0,1,0,"(L, 2-1)"
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,595978,Austin Hedges,Austin,Hedges,27,1992-08-18,33,"6' 0""",220,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,682177,Daniel Schneemann,Daniel,Schneemann,10,1997-01-23,29,"6' 0""",185,4,Second Base,L,Left,R,Right,0-4 | 2 K,4,0,0,0,0,0,0,2,0,0,0,0,4,0,,,,,,,,,,,
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,677944,Slade Cecconi,Slade,Cecconi,44,1999-06-24,26,"6' 4""",219,1,Pitcher,R,Right,R,Right,"6.0 IP, 0 ER, 6 K, BB",,,,,,,,,,,,,,,6.0,0,1,0,6,1,85,0,0,0,
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,677587,Brayan Rocchio,Brayan,Rocchio,4,2001-01-13,25,"5' 9""",170,6,Shortstop,S,Switch,R,Right,"0-1 | 2 BB, CS",1,0,0,0,0,0,0,0,2,0,1,0,3,0,,,,,,,,,,,
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,672356,Gabriel Arias,Gabriel,Arias,13,2000-02-27,26,"6' 1""",217,6,Shortstop,R,Right,R,Right,0-3 | K,3,0,0,0,0,0,0,1,0,0,0,0,3,0,,,,,,,,,,,
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,670036,Matt Festa,Matthew,Festa,52,1993-03-11,33,"6' 1""",195,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05,824459,227f5c9f-3900-4b31-b4eb-72eb092a864e,/api/v1.1/game/824459/feed/live,R,2026,2026-04-05,,day,P,Y,N,Regular Season,2,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,0,False,112,Chicago Cubs,CHC,1,True,666310,Bo Naylor,Noah,Naylor,23,2000-02-21,26,"5' 9""",205,2,Catcher,L,Left,R,Right,0-3 | BB,3,0,0,0,0,0,0,0,1,0,0,0,4,0,,,,,,,,,,,
