gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,695445,Chase Lee,Chase,Lee,52,1998-08-13,27,"6' 0""",170,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,693686,Spencer Miles,Spencer,Miles,62,2000-07-26,25,"6' 3""",180,1,Pitcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,672820,Lenyn Sosa,Lenyn,Sosa,50,2000-01-25,26,"5' 11""",210,4,Second Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,671936,Adam Macko,Adam,Macko,64,2000-12-30,25,"6' 0""",170,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,686973,Louis Varland,Louis,Varland,77,1997-12-09,28,"6' 1""",205,1,Pitcher,L,Left,R,Right,"1.0 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,,1.0,0,2,0,1,0,16,0,0,0
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,676391,Ernie Clement,Ernie,Clement,22,1996-03-22,30,"6' 0""",170,4,Second Base,R,Right,R,Right,0-3,,3,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,662139,Daulton Varsho,Daulton,Varsho,5,1996-07-02,29,"5' 8""",207,8,Outfielder,L,Left,R,Right,0-4 | 2 K,,4,0,0,0,0,0,0,2,0,0,0,0,4,0,,,,,,,,,,
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,608723,Austin Voth,Austin,Voth,58,1992-06-26,33,"6' 2""",215,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,665926,Andrés Giménez,Andrés,Giménez,0,1998-09-04,27,"5' 11""",161,6,Shortstop,L,Left,R,Right,1-3 | CS,,3,1,0,0,0,0,0,0,0,0,1,0,3,1,,,,,,,,,,
2026-05-27,822809,,/api/v1.1/game/822809/feed/live,R,2026,2026-05-27,,day,P,N,N,Regular Season,3,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,146,Miami Marlins,MIA,1,False,592332,Kevin Gausman,Kevin,Gausman,34,1991-01-06,35,"6' 2""",205,1,Pitcher,L,Left,R,Right,"5.0 IP, ER, 5 K, 2 BB",,,,,,,,,,,,,,,,5.0,1,6,0,5,2,95,0,0,0
