gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,669236,Jeremiah Jackson,Jeremiah,Jackson,82,2000-03-26,26,"5' 11""",200,4,Second Base,R,Right,R,Right,0-3 | BB,,3,0,0,0,0,0,0,0,1,0,0,1,4,0,,,,,,,,,,
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,669432,Trevor Rogers,Trevor,Rogers,28,1997-11-13,28,"6' 5""",230,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,670329,Rico Garcia,Joshua,Garcia,50,1994-01-10,32,"5' 9""",215,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,687064,Brandon Young,Brandon,Young,63,1998-08-19,27,"6' 6""",230,1,Pitcher,R,Right,R,Right,"4.1 IP, 3 ER, 4 K, 2 BB",,,,,,,,,,,,,,,,4.1,3,6,1,4,2,98,0,1,0
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,700249,Cade Povich,Cade,Povich,37,2000-04-12,26,"6' 3""",200,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,695380,Alex Hoppe,Alex,Hoppe,26,1998-12-17,27,"6' 1""",200,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,683002,Gunnar Henderson,Gunnar,Henderson,2,2001-06-29,25,"6' 3""",230,6,Shortstop,L,Left,R,Right,0-1 | 3 BB,,1,0,0,0,0,0,0,0,3,0,0,0,4,0,,,,,,,,,,
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,665750,Leody Taveras,Leody,Taveras,30,1998-09-08,27,"6' 2""",210,8,Outfielder,S,Switch,R,Right,"0-2 | BB, K",,2,0,0,0,0,0,0,1,1,0,0,0,3,0,,,,,,,,,,
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,669358,Shane Baz,Shane,Baz,34,1999-06-17,27,"6' 3""",200,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,824804,,/api/v1.1/game/824804/feed/live,R,2026,2026-08-06,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,1,False,108,Los Angeles Angels,LAA,4,True,681047,Christian Franklin,Christian,Franklin,27,1999-11-30,26,"5' 9""",195,7,Outfielder,R,Right,R,Right,0-1 | K,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,
