gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,620443,Luis Torrens,Luis,Torrens,13,1996-05-02,30,"5' 11""",217,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,666182,Bo Bichette,Bo,Bichette,19,1998-03-05,28,"5' 11""",190,5,Third Base,R,Right,R,Right,"1-4 | HR, 2 RBI, R",,4,1,0,0,1,2,1,0,0,0,0,0,4,4,,,,,,,,,,
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,682626,Francisco Alvarez,Francisco,Alvarez,4,2001-11-19,24,"5' 10""",233,2,Catcher,R,Right,R,Right,1-3 | K,,3,1,0,0,0,0,0,1,0,0,0,0,3,1,,,,,,,,,,
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,640455,Sean Manaea,Sean,Manaea,59,1992-02-01,34,"6' 5""",245,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,668901,Mark Vientos,Mark,Vientos,27,1999-12-11,26,"6' 3""",185,3,First Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,681810,Austin Warren,Austin,Warren,44,1996-02-05,30,"6' 0""",170,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,683146,Brett Baty,Brett,Baty,7,1999-11-13,26,"6' 3""",210,5,Third Base,L,Left,R,Right,0-4 | K,,4,0,0,0,0,0,0,1,0,0,0,0,4,0,,,,,,,,,,
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,623211,Huascar Brazobán,Huascar,Brazobán,43,1989-10-15,36,"6' 3""",155,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,596133,Luke Weaver,Luke,Weaver,30,1993-08-21,32,"6' 2""",180,1,Pitcher,R,Right,R,Right,"1.0 IP, 0 ER, 0 K, 0 BB",,,,,,,,,,,,,,,,1.0,0,0,0,0,0,11,0,0,0
2026-06-11,823619,,/api/v1.1/game/823619/feed/live,R,2026,2026-06-11,,day,P,N,N,Regular Season,3,3,1,Final,Final,3289,Citi Field,121,New York Mets,NYM,5,True,138,St. Louis Cardinals,STL,4,False,701807,Carson Benge,Carson,Benge,3,2003-01-20,23,"6' 1""",184,9,Outfielder,L,Left,R,Right,"1-4 | 2 K, R",,4,1,0,0,0,0,1,2,0,0,0,0,4,1,,,,,,,,,,
