gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,694973,Paul Skenes,Paul,Skenes,30,2002-05-29,23,"6' 6""",260,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,694377,Nick Yorke,Nicholas,Yorke,38,2002-04-02,24,"5' 11""",220,5,Third Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,687462,Spencer Horwitz,Spencer,Horwitz,2,1997-11-14,28,"5' 10""",204,3,First Base,L,Left,R,Right,"1-4 | 2B, K, R",,4,1,1,0,0,0,1,1,0,0,0,0,4,2,,,,,,,,,,
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,664040,Brandon Lowe,Brandon,Lowe,5,1994-07-06,31,"5' 9""",181,4,Second Base,L,Left,R,Right,0-5 | 2 K,,5,0,0,0,0,0,0,2,0,0,0,0,5,0,,,,,,,,,,
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,682848,Endy Rodríguez,Endy,Rodríguez,13,2000-05-26,25,"6' 0""",207,2,Catcher,S,Switch,R,Right,"2-3 | 2B, BB, 2 RBI",,3,2,1,0,0,2,0,0,1,0,0,0,4,3,,,,,,,,,,
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,668804,Bryan Reynolds,Bryan,Reynolds,10,1995-01-27,31,"6' 2""",210,7,Outfielder,S,Switch,R,Right,"1-4 | RBI, R",,4,1,0,0,0,1,1,0,0,0,0,0,4,1,,,,,,,,,,
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,665833,Oneil Cruz,Oneil,Cruz,15,1998-10-04,27,"6' 7""",248,8,Outfielder,L,Left,R,Right,"1-5 | 2B, K, RBI",,5,1,1,0,0,1,1,1,0,0,0,1,5,2,,,,,,,,,,
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,681895,Evan Sisk,Samuel,Sisk,48,1997-04-23,29,"6' 2""",214,1,Pitcher,L,Left,L,Left,"1.0 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,,1.0,0,0,0,1,0,15,0,0,0
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,642397,Gregory Soto,Gregory,Soto,31,1995-02-11,31,"6' 1""",247,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,823383,,/api/v1.1/game/823383/feed/live,R,2026,2026-05-14,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,True,115,Colorado Rockies,COL,2,False,682254,Mason Montgomery,Mason,Montgomery,46,2000-06-17,25,"6' 2""",205,1,Pitcher,L,Left,L,Left,"1.0 IP, 0 ER, 3 K, 0 BB",,,,,,,,,,,,,,,,1.0,0,1,0,3,0,14,0,0,0
