gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,644433,Chadwick Tromp,Chadwick,Tromp,41,1995-03-21,31,"5' 8""",221,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,669211,Keegan Akin,Keegan,Akin,45,1995-04-01,31,"6' 0""",235,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,694212,Samuel Basallo,Samuel,Basallo,29,2004-08-13,21,"6' 4""",250,2,Catcher,L,Left,R,Right,0-3,,3,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,669432,Trevor Rogers,Trevor,Rogers,28,1997-11-13,28,"6' 5""",230,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,669330,Tyler Wells,Tyler,Wells,68,1994-08-26,31,"6' 8""",270,1,Pitcher,R,Right,R,Right,"1.0 IP, ER, K, 0 BB",,,,,,,,,,,,,,,,1.0,1,2,1,1,0,16,0,0,0
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,670329,Rico Garcia,Joshua,Garcia,50,1994-01-10,32,"5' 9""",215,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,687064,Brandon Young,Brandon,Young,63,1998-08-19,27,"6' 6""",230,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,683002,Gunnar Henderson,Gunnar,Henderson,2,2001-06-29,25,"6' 3""",230,6,Shortstop,L,Left,R,Right,0-4,,4,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,665750,Leody Taveras,Leody,Taveras,30,1998-09-08,27,"6' 2""",210,8,Outfielder,S,Switch,R,Right,0-1,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,
2026-06-28,824821,,/api/v1.1/game/824821/feed/live,R,2026,2026-06-28,,day,P,N,N,Regular Season,3,3,1,Final,Final,2,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,4,False,120,Washington Nationals,WSH,6,True,621493,Taylor Ward,Joseph,Ward,3,1993-12-14,32,"6' 0""",205,7,Outfielder,R,Right,R,Right,"0-3 | BB, K",,3,0,0,0,0,0,0,1,1,0,0,0,4,0,,,,,,,,,,
