gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,694378,Jacob Gonzalez,Jacob,Gonzalez,26,2002-05-30,24,"6' 2""",205,6,Shortstop,L,Left,R,Right,0-2 | 2 K,,2,0,0,0,0,0,0,2,0,0,0,0,2,0,,,,,,,,,,
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,694753,Khristian Curtis,Khristian,Curtis,64,2002-05-09,24,"6' 5""",215,1,Pitcher,R,Right,R,Right,"3.0 IP, 2 ER, 2 K, 3 BB",,,,,,,,,,,,,,,,3.0,2,1,0,2,3,46,1,0,0
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,694973,Paul Skenes,Paul,Skenes,30,2002-05-29,24,"6' 6""",260,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,694377,Nick Yorke,Nicholas,Yorke,38,2002-04-02,24,"5' 11""",220,5,Third Base,R,Right,R,Right,1-1,,1,1,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,687462,Spencer Horwitz,Spencer,Horwitz,2,1997-11-14,28,"5' 10""",204,3,First Base,L,Left,R,Right,1-5 | R,,5,1,0,0,0,0,1,0,0,0,0,0,5,1,,,,,,,,,,
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,669199,Lake Bachar,Lake,Bachar,71,1995-06-03,31,"6' 2""",219,1,Pitcher,R,Right,R,Right,"2.1 IP, 0 ER, 3 K, 2 BB",,,,,,,,,,,,,,,,2.1,0,0,0,3,2,38,0,0,0
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,664040,Brandon Lowe,Brandon,Lowe,5,1994-07-06,32,"5' 9""",181,4,Second Base,L,Left,R,Right,0-3 | BB,,3,0,0,0,0,0,0,0,1,0,0,0,4,0,,,,,,,,,,
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,668804,Bryan Reynolds,Bryan,Reynolds,10,1995-01-27,31,"6' 2""",210,7,Outfielder,S,Switch,R,Right,"0-3 | BB, R",,3,0,0,0,0,0,1,0,1,0,0,0,4,0,,,,,,,,,,
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,665833,Oneil Cruz,Oneil,Cruz,15,1998-10-04,27,"6' 7""",248,8,Outfielder,L,Left,R,Right,"0-1 | 3 BB, K, RBI",,1,0,0,0,0,1,1,1,3,1,0,0,4,0,,,,,,,,,,
2026-09-03,823337,,/api/v1.1/game/823337/feed/live,R,2026,2026-09-03,,day,P,N,N,Regular Season,3,3,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,5,True,137,San Francisco Giants,SF,2,False,685126,Brandon Eisert,Brandon,Eisert,14,1998-01-19,28,"6' 2""",210,1,Pitcher,L,Left,L,Left,"0.2 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,,0.2,0,1,0,1,0,14,0,0,0
