gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,667452,Corey Julks,Corey,Julks,44,1996-02-27,30,"5' 11""",220,7,Outfielder,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,664285,Framber Valdez,Framber,Valdez,59,1993-11-19,32,"5' 11""",230,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,814430,Brett Callahan,Brett,Callahan,34,2001-11-02,24,"6' 0""",195,7,Outfielder,L,Left,R,Right,1-4 | K,,4,1,0,0,0,0,0,1,0,0,0,0,4,1,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,656716,Zach McKinstry,Zachary,McKinstry,39,1995-04-29,31,"5' 11""",180,9,Outfielder,L,Left,R,Right,0-3,,3,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,701678,Hao-Yu Lee,Hao-Yu,Lee,50,2003-02-03,23,"5' 9""",190,4,Second Base,R,Right,R,Right,0-3,,3,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,623454,Drew Anderson,Andrew,Anderson,38,1994-03-22,32,"6' 3""",205,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,595879,Javier Báez,Ednel,Báez,28,1992-12-01,33,"5' 11""",190,6,Shortstop,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,680664,Eduardo Valencia,Eduardo,Valencia,32,2000-01-25,26,"6' 1""",180,10,Designated Hitter,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,621097,Jacob Waguespack,Jacob,Waguespack,58,1993-11-05,32,"6' 6""",228,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26,824234,,/api/v1.1/game/824234/feed/live,R,2026,2026-08-26,,day,P,N,N,Regular Season,3,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,0,False,139,Tampa Bay Rays,TB,3,True,663432,Tanner Rainey,Tanner,Rainey,56,1992-12-25,33,"6' 3""",245,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
