gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,800050,Chase DeLauter,Chase,DeLauter,24,2001-10-08,24,"6' 3""",235,9,Outfielder,L,Left,L,Left,"0-3 | BB, R",,3,0,0,0,0,0,1,0,1,0,0,0,4,0,,,,,,,,,,
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,595978,Austin Hedges,Austin,Hedges,27,1992-08-18,33,"6' 0""",220,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,683953,Travis Bazzana,Travis,Bazzana,37,2002-08-28,23,"5' 11""",199,4,Second Base,L,Left,R,Right,"1-2 | 2B, 2 BB, K",,2,1,1,0,0,2,0,1,2,0,0,0,4,2,,,,,,,,,,
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,682177,Daniel Schneemann,Daniel,Schneemann,10,1997-01-23,29,"6' 0""",185,8,Outfielder,L,Left,R,Right,"1-4 | 2 RBI, 2 R, SB",,4,1,0,0,0,2,2,0,0,1,0,0,4,1,,,,,,,,,,
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,677944,Slade Cecconi,Slade,Cecconi,44,1999-06-24,26,"6' 4""",219,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,672275,Patrick Bailey,Patrick,Bailey,16,1999-05-29,26,"6' 0""",223,2,Catcher,S,Switch,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,677587,Brayan Rocchio,Brayan,Rocchio,4,2001-01-13,25,"5' 9""",170,6,Shortstop,S,Switch,R,Right,"1-4 | 2 RBI, SB",,4,1,0,0,0,2,0,0,0,1,0,0,4,1,,,,,,,,,,
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,690984,Petey Halpin,Peter,Halpin,0,2002-05-26,23,"5' 11""",200,8,Outfielder,L,Left,R,Right,0-1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,670036,Matt Festa,Matthew,Festa,52,1993-03-11,33,"6' 1""",195,1,Pitcher,R,Right,R,Right,"1.0 IP, 0 ER, K, BB",,,,,,,,,,,,,,,,1.0,0,1,0,1,1,28,0,0,0
2026-05-11,824441,,/api/v1.1/game/824441/feed/live,R,2026,2026-05-11,,night,P,N,N,Regular Season,1,3,1,Final,Final,5,Progressive Field,114,Cleveland Guardians,CLE,7,True,108,Los Angeles Angels,LAA,2,False,670059,Colin Holderman,Colin,Holderman,35,1995-10-08,30,"6' 6""",230,1,Pitcher,R,Right,R,Right,"1.0 IP, ER, 3 K, BB",,,,,,,,,,,,,,,,1.0,1,1,0,3,1,32,0,0,0
