gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,669398,Gage Workman,Gage,Workman,99,1999-10-24,26,"6' 4""",202,5,Third Base,L,Left,R,Right,0-1 | K,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,664285,Framber Valdez,Framber,Valdez,59,1993-11-19,32,"5' 11""",230,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,676428,Brant Hurter,Brant,Hurter,48,1998-09-06,27,"6' 6""",250,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,656716,Zach McKinstry,Zachary,McKinstry,39,1995-04-29,31,"5' 11""",180,4,Second Base,L,Left,R,Right,1-2 | K,,2,1,0,0,0,0,0,1,0,0,0,0,2,1,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,663554,Casey Mize,Casey,Mize,12,1997-05-01,29,"6' 3""",212,1,Pitcher,R,Right,R,Right,"6.2 IP, 2 ER, 4 K, 0 BB",,,,,,,,,,,,,,,,6.2,2,4,0,4,0,95,0,1,0
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,701678,Hao-Yu  Lee,Hao-Yu ,Lee,50,2003-02-03,23,"5' 9""",190,5,Third Base,R,Right,R,Right,0-2 | K,,2,0,0,0,0,0,0,1,0,0,0,0,2,0,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,663330,Jahmai Jones,Jahmai,Jones,18,1997-08-04,28,"5' 10""",210,10,Designated Hitter,R,Right,R,Right,0-2 | BB,,2,0,0,0,0,0,0,0,1,0,0,0,3,0,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,623454,Drew Anderson,Andrew,Anderson,38,1994-03-22,32,"6' 3""",205,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,682985,Riley Greene,Riley,Greene,31,2000-09-28,25,"6' 2""",200,7,Outfielder,L,Left,L,Left,0-4 | 2 K,,4,0,0,0,0,0,0,2,0,0,0,0,4,0,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,663947,Tyler Holton,Weston,Holton,87,1996-06-13,29,"6' 2""",200,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,805808,Kevin McGonigle,Kevin,McGonigle,7,2004-08-18,21,"5' 9""",187,6,Shortstop,L,Left,R,Right,"1-3 | BB, K",,3,1,0,0,0,0,0,1,1,0,0,0,4,1,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,640448,Kyle Finnegan,Kyle,Finnegan,67,1991-09-04,34,"6' 2""",198,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,824274,,/api/v1.1/game/824274/feed/live,R,2026,2026-05-21,,day,P,N,N,Regular Season,4,4,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,114,Cleveland Guardians,CLE,3,True,572143,Burch Smith,Burch,Smith,65,1990-04-12,36,"6' 4""",225,1,Pitcher,R,Right,R,Right,"0.2 IP, ER, K, BB",,,,,,,,,,,,,,,,0.2,1,2,1,1,1,27,0,0,0
