gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,694973,Paul Skenes,Paul,Skenes,30,2002-05-29,23,"6' 6""",260,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,694377,Nick Yorke,Nicholas,Yorke,38,2002-04-02,24,"5' 11""",220,4,Second Base,R,Right,R,Right,"1-4 | BB, K",,4,1,0,0,0,0,0,1,1,0,0,0,5,1,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,687462,Spencer Horwitz,Spencer,Horwitz,2,1997-11-14,28,"5' 10""",204,3,First Base,L,Left,R,Right,0-1 | R,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,664040,Brandon Lowe,Brandon,Lowe,5,1994-07-06,31,"5' 9""",181,4,Second Base,L,Left,R,Right,"2-5 | 2 K, RBI",,5,2,0,0,0,1,0,2,0,0,0,0,5,2,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,663698,Joey Bart,Joseph,Bart,14,1996-12-15,29,"6' 2""",242,2,Catcher,R,Right,R,Right,"1-5 | 2 K, R",,5,1,0,0,0,0,1,2,0,0,0,0,5,1,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,668804,Bryan Reynolds,Bryan,Reynolds,10,1995-01-27,31,"6' 2""",210,9,Outfielder,S,Switch,R,Right,0-2 | K,,2,0,0,0,0,0,0,1,0,0,0,0,2,0,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,665833,Oneil Cruz,Oneil,Cruz,15,1998-10-04,27,"6' 7""",248,8,Outfielder,L,Left,R,Right,"2-5 | 2B, K, RBI",,5,2,1,0,0,1,1,1,0,2,0,0,5,3,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,681895,Evan Sisk,Samuel,Sisk,48,1997-04-23,28,"6' 2""",214,1,Pitcher,L,Left,L,Left,"0.1 IP, ER, K, 0 BB",,,,,,,,,,,,,,,,0.1,1,2,0,1,0,14,0,0,0
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,642397,Gregory Soto,Gregory,Soto,31,1995-02-11,31,"6' 1""",247,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,682254,Mason Montgomery,Mason,Montgomery,46,2000-06-17,25,"6' 2""",205,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,663968,Jake Mangum,Jake,Mangum,28,1996-03-08,30,"5' 11""",191,7,Outfielder,S,Switch,L,Left,"3-5 | BB, 2 R, SB",,5,3,0,0,0,0,2,0,1,1,0,1,6,3,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,656605,Mitch Keller,Mitch,Keller,23,1996-04-04,30,"6' 3""",213,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,670990,Yohan Ramírez,Yohan,Ramírez,49,1995-05-06,30,"6' 3""",205,1,Pitcher,R,Right,R,Right,"1.0 IP, ER, 2 K, BB",,,,,,,,,,,,,,,,1.0,1,1,0,2,1,17,0,0,0
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,676755,Isaac Mattson,Isaac,Mattson,72,1995-07-14,30,"6' 2""",214,1,Pitcher,R,Right,R,Right,"1.0 IP, 0 ER, 0 K, BB",,,,,,,,,,,,,,,,1.0,0,0,0,0,1,18,0,0,0
2026-04-16,823396,,/api/v1.1/game/823396/feed/live,R,2026,2026-04-16,,day,P,N,N,Regular Season,4,4,1,Final,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,7,False,120,Washington Nationals,WSH,8,True,696149,Bubba Chandler,Roy,Chandler,36,2002-09-14,23,"6' 3""",206,1,Pitcher,S,Switch,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
