gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,667452,Corey Julks,Corey,Julks,44,1996-02-27,30,"5' 11""",220,7,Outfielder,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,664285,Framber Valdez,Framber,Valdez,59,1993-11-19,32,"5' 11""",230,1,Pitcher,R,Right,L,Left,"6.0 IP, 3 ER, 0 K, 2 BB",,,,,,,,,,,,,,,,6.0,3,8,1,0,2,84,0,1,0
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,814430,Brett Callahan,Brett,Callahan,34,2001-11-02,24,"6' 0""",195,7,Outfielder,L,Left,R,Right,0-1 | RBI,,1,0,0,0,0,1,0,0,0,0,0,0,2,0,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,656716,Zach McKinstry,Zachary,McKinstry,39,1995-04-29,31,"5' 11""",180,4,Second Base,L,Left,R,Right,0-4 | K,,4,0,0,0,0,0,0,1,0,0,0,0,4,0,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,701678,Hao-Yu Lee,Hao-Yu,Lee,50,2003-02-03,23,"5' 9""",190,4,Second Base,R,Right,R,Right,0-4 | 2 K,,4,0,0,0,0,0,0,2,0,0,0,0,4,0,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,623454,Drew Anderson,Andrew,Anderson,38,1994-03-22,32,"6' 3""",205,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,595879,Javier Báez,Ednel,Báez,28,1992-12-01,33,"5' 11""",190,6,Shortstop,R,Right,R,Right,1-3 | 2 K,,3,1,0,0,0,0,0,2,0,0,0,0,3,1,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,680664,Eduardo Valencia,Eduardo,Valencia,32,2000-01-25,26,"6' 1""",180,10,Designated Hitter,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,621097,Jacob Waguespack,Jacob,Waguespack,58,1993-11-05,32,"6' 6""",228,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,663432,Tanner Rainey,Tanner,Rainey,56,1992-12-25,33,"6' 3""",245,1,Pitcher,R,Right,R,Right,"2.0 IP, 0 ER, 2 K, 2 BB",,,,,,,,,,,,,,,,2.0,0,0,0,2,2,31,0,0,0
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,663947,Tyler Holton,Weston,Holton,87,1996-06-13,30,"6' 2""",200,1,Pitcher,L,Left,L,Left,"1.0 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,,1.0,0,1,0,1,0,15,0,0,0
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,805808,Kevin McGonigle,Kevin,McGonigle,7,2004-08-18,22,"5' 9""",187,6,Shortstop,L,Left,R,Right,"1-4 | 2B, R",,4,1,1,0,0,0,1,0,0,0,0,0,4,2,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,640448,Kyle Finnegan,Kyle,Finnegan,67,1991-09-04,34,"6' 2""",198,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,445276,Kenley Jansen,Kenley,Jansen,74,1987-09-30,38,"6' 5""",265,1,Pitcher,S,Switch,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,679529,Spencer Torkelson,Spencer,Torkelson,20,1999-08-26,26,"6' 1""",220,3,First Base,R,Right,R,Right,"1-4 | 2B, 2 K",,4,1,1,0,0,0,0,2,0,0,0,0,4,2,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,805427,Drew Sommers,Drew,Sommers,51,2000-08-14,26,"6' 3""",250,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,672456,Keider Montero,Keider,Montero,54,2000-07-06,26,"6' 1""",145,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,701162,Ben Malgeri,Benjamin,Malgeri,53,2000-01-12,26,"6' 1""",215,9,Outfielder,R,Right,R,Right,1-2 | K,,2,1,0,0,0,0,0,1,0,0,0,0,2,1,,,,,,,,,,
2026-08-24,824235,,/api/v1.1/game/824235/feed/live,R,2026,2026-08-24,,night,P,N,N,Regular Season,1,3,1,Final,Final,2394,Comerica Park,116,Detroit Tigers,DET,1,False,139,Tampa Bay Rays,TB,4,True,650402,Gleyber Torres,Gleyber,Torres,25,1996-12-13,29,"5' 10""",205,4,Second Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
